num_test,start,end,time
3496,619763585,620880491,1116906
3497,620889031,622025481,1136450
3498,622036390,623158551,1122161
3499,623167179,624290701,1123522
3500,624299732,625439576,1139844
3501,625451449,626572533,1121084
3502,626581171,627707223,1126052
3503,627715984,628841002,1125018
3504,628849500,629987391,1137891
3505,629998382,631128342,1129960
3506,631137153,632261466,1124313
3507,632270150,633409865,1139715
3508,633421019,634545177,1124158
3509,634553775,635679861,1126086
3510,635688298,636811980,1123682
3511,636820561,637961138,1140577
3512,637973074,639098100,1125026
3513,639106730,640237279,1130549
3514,640245955,641377959,1132004
3515,641402523,642531372,1128849
3516,642540130,643674576,1134446
3517,643683655,644812251,1128596
3518,644820854,646004557,1183703
3519,646015884,647148312,1132428
3520,647156865,648295944,1139079
3521,648304890,649476441,1171551
3522,649488485,650623780,1135295
3523,650632518,651764498,1131980
3524,651773003,652904624,1131621
3525,652913149,654112567,1199418
3526,654123894,655256884,1132990
3527,655265432,656399877,1134445
3528,656408540,657609058,1200518
3529,657620059,658756194,1136135
3530,658764759,659907269,1142510
3531,659915826,661055168,1139342
3532,661063644,662300085,1236441
3533,662315715,663518920,1203205
3534,663528630,664672403,1143773
3535,664680973,665868673,1187700
3536,665880253,667024149,1143896
3537,667032937,668176800,1143863
3538,668185305,669331804,1146499
3539,669340345,670543607,1203262
3540,670554633,671702666,1148033
3541,671711183,672858798,1147615
3542,672867283,674042610,1175327
3543,674055325,675207142,1151817
3544,675215768,676367276,1151508
3545,676375797,677538301,1162504
3546,677549300,678707622,1158322
3547,678716481,679873014,1156533
3548,679881554,681037007,1155453
3549,681045495,682216776,1171281
3550,682227737,683387365,1159628
3551,683396394,684551819,1155425
3552,684560442,685733329,1172887
3553,685745318,686903770,1158452
3554,686912556,688069157,1156601
3555,688077760,689233832,1156072
3556,689242322,690415021,1172699
3557,690425839,691581809,1155970
3558,691590356,692807965,1217609
3559,692816884,693994297,1177413
3560,694005606,695172359,1166753
3561,695181172,696345005,1163833
3562,696353488,697537790,1184302
3563,697549979,698711181,1161202
3564,698719791,699886336,1166545
3565,699894874,701060639,1165765
3566,701069121,702246682,1177561
3567,702257586,703428498,1170912
3568,703437462,704601077,1163615
3569,704609675,705846667,1236992
3570,705857593,707024073,1166480
3571,707032818,708199473,1166655
3572,708208264,709393070,1184806
3573,709404941,710570696,1165755
3574,710579218,711750208,1170990
3575,711758613,712927789,1169176
3576,712936247,714122406,1186159
3577,714133625,715301743,1168118
3578,715310491,716483095,1172604
3579,716491974,717674634,1182660
3580,717685676,718854558,1168882
3581,718863314,720033953,1170639
3582,720042621,721293693,1251072
3583,721310623,722558030,1247407
3584,722571563,723803448,1231885
3585,723820995,725062751,1241756
3586,725079454,726309324,1229870
3587,726322223,727498791,1176568
3588,727520590,728703045,1182455
3589,728712500,729935432,1222932
3590,729947405,731124325,1176920
3591,731133013,732309965,1176952
3592,732318535,733522857,1204322
3593,733536191,734716624,1180433
3594,734725542,735906546,1181004
3595,735915287,737100313,1185026
3596,737109663,738383308,1273645
3597,738394725,739572133,1177408
3598,739580578,740761001,1180423
3599,740769338,742078633,1309295
3600,742089988,743272541,1182553
3601,743281114,744469387,1188273
3602,744478487,745790230,1311743
3603,745802582,746987580,1184998
3604,746996554,748178077,1181523
3605,748186670,749442482,1255812
3606,749453687,750668160,1214473
3607,750677302,751859822,1182520
3608,751868438,753054278,1185840
3609,753062894,754281751,1218857
3610,754293218,755481346,1188128
3611,755490228,756672304,1182076
3612,756680862,757926672,1245810
3613,757938689,759127371,1188682
3614,759135984,760325215,1189231
3615,760333730,761554539,1220809
3616,761565803,762755994,1190191
3617,762764605,763958978,1194373
3618,763967797,765165498,1197701
3619,765174562,766443498,1268936
3620,766454735,767649981,1195246
3621,767658486,768851118,1192632
3622,768859625,770165906,1306281
3623,770178107,771371305,1193198
3624,771379898,772579687,1199789
3625,772588456,773964906,1376450
3626,773976053,775177793,1201740
3627,775186920,776386659,1199739
3628,776395455,777607099,1211644
3629,777618123,778815912,1197789
3630,778824503,780022555,1198052
3631,780031113,781231733,1200620
3632,781240422,782462215,1221793
3633,782474482,783673444,1198962
3634,783682054,784888073,1206019
3635,784896951,786115934,1218983
3636,786126922,787328575,1201653
3637,787337191,788538333,1201142
3638,788546846,789767652,1220806
3639,789778516,790985329,1206813
3640,790993947,792203652,1209705
3641,792212227,793434932,1222705
3642,793446904,794656578,1209674
3643,794665302,795875170,1209868
3644,795884123,797094242,1210119
3645,797102772,798329262,1226490
3646,798340364,799549825,1209461
3647,799558401,800767840,1209439
3648,800776388,802003329,1226941
3649,802014045,803226328,1212283
3650,803235139,804445584,1210445
3651,804454274,805686921,1232647
3652,805699236,806912509,1213273
3653,806921047,808132448,1211401
3654,808141049,809365379,1224330
3655,809376342,810586448,1210106
3656,810595089,811810167,1215078
3657,811818965,813029602,1210637
3658,813038223,814261736,1223513
3659,814272699,815490636,1217937
3660,815499613,816714360,1214747
3661,816722883,817954249,1231366
3662,817966077,819180756,1214679
3663,819189437,820406612,1217175
3664,820415333,821646943,1231610
3665,821657819,822872749,1214930
3666,822881407,824098575,1217168
3667,824107295,825340238,1232943
3668,825351515,826566197,1214682
3669,826574798,827789409,1214611
3670,827797980,829015240,1217260
3671,829023926,830258337,1234411
3672,830270361,831489826,1219465
3673,831498487,832720020,1221533
3674,832728673,833965626,1236953
3675,833976577,835199178,1222601
3676,835207791,836434566,1226775
3677,836443430,837682520,1239090
3678,837693519,838977857,1284338
3679,838986876,840216957,1230081
3680,840225590,841470710,1245120
3681,841482702,842710690,1227988
3682,842719433,843946109,1226676
3683,843954677,845181881,1227204
3684,845190451,846471251,1280800
3685,846482603,847709597,1226994
3686,847718273,848944793,1226520
3687,848953443,850198836,1245393
3688,850209795,851436821,1227026
3689,851445426,852672525,1227099
3690,852681016,853924832,1243816
3691,853936662,855166576,1229914
3692,855175392,856410968,1235576
3693,856419784,857668174,1248390
3694,857679255,858974748,1295493
3695,858992117,860315232,1323115
3696,860329075,861577257,1248182
3697,861588554,862821006,1232452
3698,862829694,864068917,1239223
3699,864077638,865336908,1259270
3700,865348904,866591170,1242266
3701,866600103,867838111,1238008
3702,867846591,869088295,1241704
3703,869096905,870351087,1254182
3704,870361835,871607881,1246046
3705,871616715,872857314,1240599
3706,872865999,874119496,1253497
3707,874130302,875369848,1239546
3708,875378411,876625400,1246989
3709,876634577,877891767,1257190
3710,877903730,879151015,1247285
3711,879159706,880405482,1245776
3712,880425928,881684728,1258800
3713,881696158,882940144,1243986
3714,882948660,884192498,1243838
3715,884201059,885460871,1259812
3716,885471734,886716781,1245047
3717,886725337,887976663,1251326
3718,887985577,889250837,1265260
3719,889263244,890507995,1244751
3720,890516383,891764061,1247678
3721,891772601,893020753,1248152
3722,893029328,894295137,1265809
3723,894306181,895555849,1249668
3724,895564412,896811962,1247550
3725,896820407,898136569,1316162
3726,898153359,899402556,1249197
3727,899411219,900660405,1249186
3728,900668743,901965421,1296678
3729,901977883,903231089,1253206
3730,903239742,904561753,1322011
3731,904573744,905896035,1322291
3732,905907425,907162896,1255471
3733,907171730,908432286,1260556
3734,908441373,909762085,1320712
3735,909773016,911032643,1259627
3736,911041083,912297768,1256685
3737,912306130,913631203,1325073
3738,913643234,914901224,1257990
3739,914909644,916170626,1260982
3740,916179352,917453664,1274312
3741,917464750,918734123,1269373
3742,918743047,920007507,1264460
3743,920015980,921292011,1276031
3744,921303007,922564453,1261446
3745,922573068,923834284,1261216
3746,923842839,925106312,1263473
3747,925115031,926392914,1277883
3748,926405010,927669476,1264466
3749,927678139,928946504,1268365
3750,928955455,930231433,1275978
3751,930242347,931505046,1262699
3752,931513594,932781019,1267425
3753,932789579,934069705,1280126
3754,934080596,935342460,1261864
3755,935351031,936615905,1264874
3756,936624563,937905761,1281198
3757,937918095,939183716,1265621
3758,939192700,940454256,1261556
3759,940462779,941790518,1327739
3760,941801422,943063367,1261945
3761,943071932,944333566,1261634
3762,944342129,945621841,1279712
3763,945632804,946905156,1272352
3764,946913927,948181631,1267704
3765,948190033,949476868,1286835
3766,949489220,950762905,1273685
3767,950771673,952038717,1267044
3768,952047225,953332202,1284977
3769,953343304,954613415,1270111
3770,954621818,955898666,1276848
3771,955907397,957198130,1290733
3772,957209091,958483162,1274071
3773,958491778,959773399,1281621
3774,959782255,961057304,1275049
3775,961065681,962358452,1292771
3776,962370528,963651631,1281103
3777,963660302,964935766,1275464
3778,964944224,966237997,1293773
3779,966249015,967523598,1274583
3780,967532314,968813687,1281373
3781,968822340,970118795,1296455
3782,970130244,971409786,1279542
3783,971418279,972700046,1281767
3784,972708644,974005212,1296568
3785,974017290,975299548,1282258
3786,975308009,976590943,1282934
3787,976599434,977895668,1296234
3788,977906849,979187052,1280203
3789,979195590,980479906,1284316
3790,980488815,981785166,1296351
3791,981796060,983075015,1278955
3792,983083606,984363603,1279997
3793,984372149,985674603,1302454
3794,985687028,986973138,1286110
3795,986981926,988268587,1286661
3796,988277138,989575421,1298283
3797,989586232,990876474,1290242
3798,990885471,992173485,1288014
3799,992182026,993482873,1300847
3800,993493661,994784187,1290526
3801,994792760,996084109,1291349
3802,996092592,997401988,1309396
3803,997414220,998707284,1293064
3804,998716027,10983,-998705044
3805,19618,1329695,1310077
3806,1341263,2633748,1292485
3807,2642331,3936956,1294625
3808,3945421,5254526,1309105
3809,5265219,6558757,1293538
3810,6567342,7864939,1297597
3811,7873317,9182446,1309129
3812,9194216,10487228,1293012
3813,10495936,11792488,1296552
3814,11801344,13096150,1294806
3815,13105016,14411291,1306275
3816,14422180,15718637,1296457
3817,15727157,17024830,1297673
3818,17033315,18343309,1309994
3819,18354125,19647041,1292916
3820,19655749,20948768,1293019
3821,20957379,22273427,1316048
3822,22285859,23583684,1297825
3823,23592325,24892729,1300404
3824,24901154,26268570,1367416
3825,26279408,27582900,1303492
3826,27591568,28893453,1301885
3827,28901981,30219413,1317432
3828,30230311,31531753,1301442
3829,31540468,32846664,1306196
3830,32855407,34174107,1318700
3831,34186136,35495641,1309505
3832,35504320,36810194,1305874
3833,36818614,38135096,1316482
3834,38145960,39455087,1309127
3835,39463680,40769662,1305982
3836,40778298,42098098,1319800
3837,42108899,43419678,1310779
3838,43428524,44743663,1315139
3839,44761002,46085355,1324353
3840,46097729,47438647,1340918
3841,47447619,48756100,1308481
3842,48764870,50086164,1321294
3843,50097246,51403702,1306456
3844,51412302,52721793,1309491
3845,52730546,54062124,1331578
3846,54073607,55380075,1306468
3847,55388656,56697342,1308686
3848,56705887,58033037,1327150
3849,58045124,59356058,1310934
3850,59364490,60675219,1310729
3851,60683659,62013872,1330213
3852,62025023,63340192,1315169
3853,63348936,64671452,1322516
3854,64680349,66015596,1335247
3855,66026454,67345410,1318956
3856,67353903,68675028,1321125
3857,68683423,70024043,1340620
3858,70036242,71355448,1319206
3859,71363971,72682836,1318865
3860,72691339,74027721,1336382
3861,74038718,75364680,1325962
3862,75373724,76695933,1322209
3863,76704588,78038089,1333501
3864,78049042,79375493,1326451
3865,79384167,80706906,1322739
3866,80715384,82054756,1339372
3867,82066757,83394097,1327340
3868,83402761,84735404,1332643
3869,84744140,86085501,1341361
3870,86097036,87420322,1323286
3871,87428953,88754437,1325484
3872,88763170,90100407,1337237
3873,90110967,91438047,1327080
3874,91446640,92772836,1326196
3875,92781489,94124956,1343467
3876,94137132,95461957,1324825
3877,95470627,96799011,1328384
3878,96808067,98156578,1348511
3879,98167838,99497008,1329170
3880,99505583,100834062,1328479
3881,100842552,102248453,1405901
3882,102259617,103592531,1332914
3883,103601066,104945555,1344489
3884,104954219,106355803,1401584
3885,106368072,107704776,1336704
3886,107713612,109046445,1332833
3887,109054923,110461937,1407014
3888,110473018,111811706,1338688
3889,111820449,113224380,1403931
3890,113235953,114576385,1340432
3891,114585090,115923826,1338736
3892,115932557,117285195,1352638
3893,117297256,118642307,1345051
3894,118651474,119991429,1339955
3895,119999970,121419085,1419115
3896,121430392,122766887,1336495
3897,122775450,124116914,1341464
3898,124125434,125536369,1410935
3899,125547631,126885638,1338007
3900,126894218,128235697,1341479
3901,128244714,129603635,1358921
3902,129616040,130958797,1342757
3903,130967433,132305314,1337881
3904,132313944,133726521,1412577
3905,133737680,135078889,1341209
3906,135087657,136425949,1338292
3907,136434492,137854639,1420147
3908,137865758,139212879,1347121
3909,139221850,140584382,1362532
3910,140597313,141957908,1360595
3911,141970407,143315789,1345382
3912,143324630,144677241,1352611
3913,144686009,146079921,1393912
3914,146091123,147440208,1349085
